# R=7.8e-05
# T=300
# R/L, L (in m), F (in N), F_pfa (in N), 1-F/F_PFA
330.578512397, 2.3595e-07, -1.11231157489e-11, -1.11437832294e-11, 0.00185461974812
312.5, 2.496e-07, -9.49964888812e-12, -9.51808766432e-12, 0.00193723538258
296.296296296, 2.6325e-07, -8.17624029706e-12, -8.19276784684e-12, 0.00201733407936
281.690140845, 2.769e-07, -7.08659973562e-12, -7.10147970299e-12, 0.00209533336681
268.456375839, 2.9055e-07, -6.18129751192e-12, -6.1947483432e-12, 0.00217132812161
256.41025641, 3.042e-07, -5.4229558182e-12, -5.43515776722e-12, 0.00224500364874
245.398773006, 3.1785e-07, -4.78294153261e-12, -4.79404977184e-12, 0.0023170888412
235.294117647, 3.315e-07, -4.23907284235e-12, -4.24921854299e-12, 0.00238766270422
225.988700565, 3.4515e-07, -3.77398156952e-12, -3.78327479412e-12, 0.00245639693061
217.391304348, 3.588e-07, -3.37393199468e-12, -3.3824680249e-12, 0.00252361002428
209.42408377, 3.7245e-07, -3.02796562024e-12, -3.03582723079e-12, 0.00258961065967
202.02020202, 3.861e-07, -2.72726875849e-12, -2.73452624065e-12, 0.0026540181101
195.12195122, 3.9975e-07, -2.4646951639e-12, -2.47140961955e-12, 0.00271685260358
188.679245283, 4.134e-07, -2.23440864407e-12, -2.24063479249e-12, 0.0027787430794
182.648401826, 4.2705e-07, -2.03161383277e-12, -2.03739925085e-12, 0.00283960941066
176.991150442, 4.407e-07, -1.85234497846e-12, -1.85773072116e-12, 0.00289909760991
171.673819742, 4.5435e-07, -1.69330158795e-12, -1.69832439074e-12, 0.00295750494948
166.666666667, 4.68e-07, -1.55172314911e-12, -1.55641563217e-12, 0.00301492928326
161.943319838, 4.8165e-07, -1.4252887807e-12, -1.42967974149e-12, 0.00307128979014
157.480314961, 4.953e-07, -1.31203699861e-12, -1.31615240255e-12, 0.00312684453234
153.256704981, 5.0895e-07, -1.21030340361e-12, -1.2141661749e-12, 0.00318141895794
149.253731343, 5.226e-07, -1.11866872506e-12, -1.12229946313e-12, 0.00323508848309
145.454545455, 5.3625e-07, -1.03591787697e-12, -1.03933527049e-12, 0.00328805691069
141.843971631, 5.499e-07, -9.61006860117e-13, -9.64227675963e-13, 0.00334030636788
138.408304498, 5.6355e-07, -8.93035201865e-13, -8.9607444559e-13, 0.00339173127896
135.135135135, 5.772e-07, -8.31222814112e-13, -8.34094541257e-13, 0.00344292763263
132.01320132, 5.9085e-07, -7.748937186e-13, -7.77609563807e-13, 0.0034925563333
129.032258065, 6.045e-07, -7.23456676547e-13, -7.26028373937e-13, 0.00354214447012
126.1829653, 6.1815e-07, -6.76396232336e-13, -6.78834288953e-13, 0.00359153427686
123.456790123, 6.318e-07, -6.33261237813e-13, -6.35574382753e-13, 0.00363945590483
120.84592145, 6.4545e-07, -5.93653306044e-13, -5.95850505556e-13, 0.00368750129686
118.343195266, 6.591e-07, -5.5722242797e-13, -5.59311721035e-13, 0.00373547162903
115.942028986, 6.7275e-07, -5.23659954731e-13, -5.25647911727e-13, 0.00378191742383
113.636363636, 6.864e-07, -4.92690785833e-13, -4.94584355879e-13, 0.00382860885826
111.420612813, 7.0005e-07, -4.64071681693e-13, -4.65877110625e-13, 0.00387533298032
109.289617486, 7.137e-07, -4.37586491218e-13, -4.39309070958e-13, 0.00392111124826
107.238605898, 7.2735e-07, -4.13041820487e-13, -4.14686594353e-13, 0.00396630585213
105.263157895, 7.41e-07, -3.90264687496e-13, -3.9183660108e-13, 0.00401165582671
103.359173127, 7.5465e-07, -3.69100443886e-13, -3.70604077012e-13, 0.00405724928135
101.52284264, 7.683e-07, -3.49410715493e-13, -3.50849916627e-13, 0.00410204211444
99.7506234414, 7.8195e-07, -3.31070532153e-13, -3.32449054724e-13, 0.00414656787784
98.0392156863, 7.956e-07, -3.13967610353e-13, -3.15288844801e-13, 0.0041905524739
96.3855421687, 8.0925e-07, -2.98000280751e-13, -2.99267647688e-13, 0.00423489457086
94.7867298578, 8.229e-07, -2.83076671652e-13, -2.84293599996e-13, 0.00428053373144
93.2400932401, 8.3655e-07, -2.69116284437e-13, -2.70283537675e-13, 0.00431862497883
91.7431192661, 8.502e-07, -2.56038851618e-13, -2.57162052712e-13, 0.00436767821059
90.2934537246, 8.6385e-07, -2.43779064569e-13, -2.44860664442e-13, 0.00441720549852
88.8888888889, 8.775e-07, -2.32277899068e-13, -2.33317090736e-13, 0.00445398862637
87.5273522976, 8.9115e-07, -2.21473654708e-13, -2.22474605152e-13, 0.0044991671898
86.2068965517, 9.048e-07, -2.11316945825e-13, -2.12281469218e-13, 0.00454360617072
84.9256900212, 9.1845e-07, -2.01760586591e-13, -2.02690429652e-13, 0.00458750352812
83.6820083682, 9.321e-07, -1.92761356008e-13, -1.93658272871e-13, 0.00463144099084
82.4742268041, 9.4575e-07, -1.8427973844e-13, -1.85145429113e-13, 0.00467573342995
81.3008130081, 9.594e-07, -1.76279723127e-13, -1.77115620204e-13, 0.00471949948043
80.1603206413, 9.7305e-07, -1.68727895332e-13, -1.69535545734e-13, 0.00476390008887
79.0513833992, 9.867e-07, -1.61593754197e-13, -1.62374602692e-13, 0.00480893244561
77.9727095517, 1.00035e-06, -1.54849402859e-13, -1.55604635017e-13, 0.00485353253024
76.9230769231, 1.014e-06, -1.48468843834e-13, -1.49199709203e-13, 0.0048985710069
75.9013282732, 1.02765e-06, -1.42428330362e-13, -1.43135913081e-13, 0.00494343245707
74.9063670412, 1.0413e-06, -1.36705778753e-13, -1.37391175176e-13, 0.00498864954016
73.9371534196, 1.05495e-06, -1.31280878322e-13, -1.3194510209e-13, 0.00503409189023
72.9927007299, 1.0686e-06, -1.26134791155e-13, -1.26778832215e-13, 0.00508003622339
